Ductal_Epithelial,Acinar,Endocrine,CAF_mCAF,CAF_iCAF,Stellate_PSC,T_cells,NK_cells,B_cells,Macrophage,Myeloid_DC,Mast_cells,Endothelial,Lymphatic,Neural,sample,response,dominant_type,mixture_entropy
0.07921294564358021,0.058545495804867044,0.05494916031880993,0.03807812680912442,0.049254512913609674,0.00506996483381581,0.06437367981639935,0.05025080798463139,0.04524734058298228,0.04008946209807748,0.20673885355849628,0.05174233483641078,0.08954856224592582,0.11566834761631889,0.05123040493695056,YP03A,NR,Mixed,2.518768059436386
0.1189976775497688,0.07934444348944854,0.05442722153141657,0.08014956671795861,0.05458549147521343,0.05306956655802549,0.0810998689303306,0.0597794611936632,0.06533230629214201,0.05347705934188236,0.05347872493901873,0.0692520957566562,0.05362679018903358,0.07056948492379236,0.052810241111649385,YP03A,NR,Mixed,2.6774359471034317
0.0487024054180375,0.06567016119109854,0.05796822419440478,0.04267213763147484,0.06701314075448947,0.04702365284071288,0.05900808529508902,0.06946618108877772,0.04921381065454561,0.052768217087550216,0.1729812528790258,0.07540691313056436,0.05950637438502217,0.07188796548630547,0.06071147796290159,YP03A,NR,Mixed,2.631956367983375
0.04589653818472864,0.07153766858626164,0.0760313767291603,0.0412559430943851,0.08597163901827289,0.04082765839249251,0.06623953493630379,0.08386771722384771,0.08694527092420902,0.05472097399656933,0.0674255175004108,0.08042244478734151,0.06413373764257967,0.06788881508412768,0.06683516389930931,YP03A,NR,Mixed,2.6822233845659493
0.041869815584262816,0.07757649786380841,0.06884538948713385,0.06414851212965088,0.0596574121278428,0.03557443214242548,0.05937102446423683,0.06143788326638642,0.07045358428344005,0.0657313863860915,0.06661265055474092,0.06939784597124592,0.06136936225606988,0.13790902661585738,0.06004517686680686,YP03A,NR,Mixed,2.6623154250947714
0.07538559801452993,0.07448257645017235,0.05316874171587175,0.10156661541845277,0.07372933683031914,0.07252011931613112,0.058312842912011914,0.06282179069026735,0.0756920378813997,0.05574793999928555,0.0489848516313589,0.04801492998981545,0.057757461888796865,0.05829851573450727,0.08351664152707979,YP03A,NR,Mixed,2.686307934503309
0.022931100710500082,0.06416330690910986,0.06474641895350156,0.03729336418783462,0.06011603867343708,0.023056185284939777,0.06325827804690351,0.06943316755927763,0.050127677633218584,0.0683172840780918,0.06581565461696721,0.21351119725973403,0.05635737532888956,0.06650144953908214,0.0743715012185124,YP03A,NR,Mixed,2.5561714040906476
0.05192224209537081,0.05191150097076917,0.05538475483190361,0.05508762088230737,0.06165450042666528,0.08454954412195649,0.04791015426047072,0.1117772248145643,0.054537309811281305,0.10050821936228745,0.09384403004672207,0.052969754656885706,0.06806916479030789,0.0518148225558266,0.05805915637268134,YP03A,NR,Mixed,2.6670339960287395
0.07943247064262954,0.07786486856499858,0.05781602565406361,0.08612078442506506,0.0493470990201267,0.11905435603614176,0.07758068436872297,0.05374595682448147,0.049956288987163,0.04011232436388919,0.05679461831375028,0.05957177186125359,0.07002445251273012,0.05969916425702453,0.06287913416795946,YP03A,NR,Mixed,2.6712779741995423
0.03505289009704655,0.056941269747662004,0.04028298749902471,0.19457621096156485,0.044864792540194716,0.1276567626262577,0.07427713287759707,0.03781979985680478,0.05928438886009093,0.03382623334616695,0.03599494640194984,0.039461463075229214,0.08480214215732458,0.09298137041527431,0.042177609537811946,YP03A,NR,Mixed,2.540445122643293
0.0699092171050848,0.09527680328524993,0.05565686822193338,0.04341420266647186,0.06367222698583674,0.0633229732949518,0.0461923933281553,0.051743553844301265,0.04656275868040777,0.07035092852973267,0.05424204003767785,0.05705195220081959,0.05154771271639765,0.17195510408429582,0.05910126501868367,YP03A,NR,Mixed,2.626064459036217
0.08779599874845023,0.06986495769576212,0.07408057308518551,0.04482295155999968,0.07075590662727305,0.026821775855570912,0.0605469617040765,0.12695431789750147,0.05170373111183158,0.0549429843918657,0.06812379152218391,0.07141301497293563,0.06279123873559406,0.05681904620343356,0.07256274988833586,YP03A,NR,Mixed,2.6589286745979455
0.04876076772408988,0.06374838377379739,0.06300035967803332,0.11039687690083294,0.06486363464605698,0.10623874983337285,0.06323416782935914,0.04740951375481987,0.049172577796948676,0.060264692269147,0.05152260189621144,0.04108142764414578,0.08905319139856269,0.05618162963943785,0.08507142521518432,YP03A,NR,Mixed,2.6631212932506747
0.08791928130349713,0.04953136855707356,0.0511028896767793,0.10504620286080388,0.05233682543804103,0.07679527538228527,0.07887019668621957,0.05988773415771726,0.06806899567625473,0.05921354004033501,0.04525509813052315,0.05161070809650858,0.07535089831930425,0.08477336617656124,0.05423761949809605,YP03A,NR,Mixed,2.677168427896585
0.057093297930109706,0.06817050640505071,0.0636856214109536,0.05632099050944599,0.059893173263624686,0.04329297204718399,0.05863161901550797,0.06530495201247538,0.07374003390807832,0.083366819880122,0.10326292654800986,0.07009415039409803,0.0628653675344168,0.0641013238449825,0.07017624529594031,YP03A,NR,Mixed,2.6896106899926924
0.08250446827227614,0.056327494095966976,0.08913407927972193,0.06558494460161993,0.05702331283828209,0.09523724194419228,0.06050353750320659,0.05511261722591987,0.06583578585750659,0.07263223933800987,0.05839405322288485,0.06487624471566253,0.05264045006361626,0.058340825817674455,0.0658527052234595,YP03A,NR,Mixed,2.691572487323567
0.041403115420986854,0.05508070231371896,0.055021023098710556,0.047578773044952595,0.12843833953132214,0.1083363959502099,0.05282064640247549,0.1119778394951074,0.04817477366411565,0.058416469564602266,0.0600181377485326,0.060785696192757366,0.05222696563869027,0.05674589163943696,0.06297523029438085,YP03A,NR,Mixed,2.6430680530539123
0.054491141676204245,0.04757964157477294,0.1115363635707845,0.09607078684441335,0.06501236595918304,0.10453860119718528,0.05993128177943147,0.06883009067525465,0.046605704126935286,0.08610552244945184,0.04653635272513232,0.05491900337097213,0.05799172541557341,0.04335929623141368,0.056492122403291906,YP03A,NR,Mixed,2.6594942345478345
0.03444196953528694,0.05957511269703541,0.06016999117214383,0.05563862170206067,0.05401980235773335,0.08585254085189946,0.09154373685487371,0.05750578546203399,0.1315328958381583,0.05836659491419946,0.06555601739800258,0.06103372584609614,0.06035445779018694,0.061162584817589565,0.06324616276269968,YP03A,NR,Mixed,2.6623184803211952
0.061771470551659526,0.06115955598242087,0.10351549164780495,0.06589739644587768,0.04520026760202787,0.05635735365583203,0.06961739144543029,0.05519385053123603,0.08044113991652764,0.07155904445275393,0.08715240229011868,0.06627133997854079,0.05683506092315937,0.05449463674216726,0.06453359783444336,YP03A,NR,Mixed,2.686709726238123
0.0443489908139519,0.07155766233486763,0.06993870662535981,0.05107040006388236,0.06384613919529146,0.03952602094739203,0.0743135956953814,0.06772723356703476,0.0958332312219028,0.05344129792811217,0.07123114335813267,0.08023554663405454,0.07304157025836472,0.06991972390563252,0.07396873745063921,YP03A,NR,Mixed,2.6853711761166097
0.054076896446861304,0.0505842817567973,0.07803052339384178,0.07249716717778572,0.06492406939269331,0.0733664972361461,0.04002825194472995,0.054691828071840996,0.09255926596746235,0.10596179937387987,0.07796920562144306,0.056109862519864946,0.045045746376266134,0.0807125621600236,0.05344204256036367,YP03A,NR,Mixed,2.6729483165153862
0.02743250666544479,0.0441665019722054,0.051979394714562685,0.041996222908875384,0.04484863102833037,0.018575695724927548,0.12992733843060805,0.11903426943397664,0.05660463358133144,0.04237638443296545,0.16711657240771588,0.05421317307934636,0.04993139576457612,0.042130278227539425,0.10966700162759448,YP03A,NR,Mixed,2.5340287246295654
0.028775435930883823,0.12574949216548148,0.06194754984781355,0.038920454951753954,0.06024136117572015,0.04417490289924509,0.1189607516762696,0.0666927970838622,0.0477199828593131,0.07062748347003478,0.06247919715805541,0.07929790386643511,0.05987755257044078,0.06103375115901886,0.07350138318567206,YP03A,NR,Mixed,2.64011158646489
0.07419613645776545,0.043002115826428725,0.06298109361669818,0.083054378141916,0.051720122106923824,0.09528943309005124,0.09710891399047702,0.1259542719378667,0.045091390675818376,0.06667257450972928,0.04352456746719922,0.04495522238371959,0.04038007388715813,0.07653077576107786,0.049538930147170424,YP03A,NR,Mixed,2.6450169385441837
0.0392386619598118,0.06848325160281739,0.06828037547596429,0.03722003670543842,0.06162620719668962,0.03923917726545331,0.06785339249466542,0.09953637896145305,0.08574264310333053,0.09935619805408971,0.059589807727815636,0.07533334699837418,0.05962059860814619,0.06613028201460991,0.07274964183134074,YP03A,NR,Mixed,2.6687190924161954
0.06356912159236633,0.07855552344030482,0.06760643794496285,0.07128229262373698,0.11162241495601727,0.06204340519681632,0.04848852630910601,0.04904130336045524,0.07159010887522213,0.03976653497302483,0.051893744157270896,0.09380478571920024,0.077076668375776,0.05774789859930359,0.05591123387643649,YP03A,NR,Mixed,2.6732450815997457
0.025767575757066213,0.050885743375816125,0.05482534218227853,0.04425717313508815,0.061950256268024126,0.04214023579145133,0.06733156588442299,0.08499458984038163,0.1177184319312223,0.11427086908575791,0.06869329739677048,0.066172945264691,0.07943842791264319,0.06625594367699704,0.05529760249738908,YP03A,NR,Mixed,2.644455616379127
0.14935976062898895,0.09581284442416865,0.05262708571654995,0.06450056412030014,0.10363195827169203,0.06621686304656942,0.04188183756573231,0.03623353181025119,0.060718566168089995,0.051661189806931136,0.0610170118207111,0.05066968603367688,0.06471793442424177,0.04848179597471274,0.05246937018738377,YP03A,NR,Mixed,2.6317680621214348
0.06672083980766139,0.0669393199093863,0.06888029664825951,0.06755770648648618,0.060728882011842296,0.02727086497028682,0.056135366164812725,0.06186034234575656,0.07153062237084007,0.04970810315433476,0.06712181535545408,0.07087403677779583,0.05847260126564569,0.06107139964175209,0.14512780308968587,YP03A,NR,Mixed,2.6537842377333174
0.13872775432884066,0.084995704857915,0.05768029404315152,0.052486707376969956,0.04468311693544445,0.045952094674231475,0.07476403487793487,0.04892490535623365,0.04745483375368532,0.08327905216813651,0.05804046735377729,0.0687414616524503,0.057941833880728606,0.060621862973873564,0.07570587576662684,YP03A,NR,Mixed,2.655993902070061
0.07047276101636438,0.04955391253117654,0.048383611560852004,0.04565034840726105,0.09067550481800368,0.11942828922012762,0.042462549830879576,0.060066599813555624,0.07590184109088893,0.0794758956728209,0.04755701518140284,0.052077826137278176,0.052913265134051965,0.10811218868597956,0.05726839089935718,YP03A,NR,Mixed,2.6533014951457434
0.047818590225188654,0.053296425306099036,0.1145798772902821,0.07484866232429326,0.07599021397873387,0.05281988645276756,0.05795553177592271,0.05744839488160578,0.06384344280890283,0.04480096865185279,0.05798183617636039,0.061166613683163215,0.051809500145968544,0.06189752965671306,0.12374252664214595,YP03A,NR,Mixed,2.659219225686556
0.05140536114777765,0.042993097465952354,0.04452183703394124,0.06105419186082334,0.05314603437828244,0.09852881684596938,0.07696084779650439,0.06396798248017944,0.04270331126236495,0.11684679586240483,0.1082698571301561,0.09458804470835601,0.06350739210032195,0.03559308769047444,0.045913342236491385,YP03A,NR,Mixed,2.6391690586347205
0.0659982925422375,0.04352247979697205,0.24379260227314403,0.06576071777942727,0.059915149146789456,0.0712840071683541,0.038052838349767075,0.06805279601058552,0.04532039421082804,0.0443574326819664,0.05567408534567142,0.035078173455318724,0.06394732101091996,0.03443003541655831,0.06481367481146026,YP03A,NR,Mixed,2.528991082556934
0.048125700287679485,0.1198001573082257,0.06872042973333434,0.05135817787571984,0.0711750616085539,0.06999907868354605,0.06193532988171214,0.05933120796804621,0.0803730067179849,0.046454188153428,0.06258701904753551,0.06489825326385223,0.061081943457367144,0.06483227425175107,0.06932817176126359,YP03A,NR,Mixed,2.6801228826425714
0.07292042689313889,0.05623427756506805,0.06049988027267936,0.06114628826682082,0.07054747458776617,0.05759301856876142,0.07398513646607856,0.057877559148296155,0.06774066213043319,0.04443601884000069,0.14192884093214664,0.0627765490881465,0.05301149279331484,0.0611391891445826,0.05816318530276617,YP03A,NR,Mixed,2.6660013252771986
0.03597753628822324,0.055502041421106166,0.05752978690830111,0.05214446706785775,0.05490602911234867,0.11444115098915192,0.052065434388265046,0.1277405095416087,0.05458026731658794,0.09810849849640452,0.05411266215297532,0.05358427856932638,0.07151749379889286,0.06062475402332807,0.05716508992562211,YP03A,NR,Mixed,2.6458576496930237
0.049505376435233124,0.07026147215114205,0.10978050078267618,0.06045200965905163,0.07048824943281626,0.05471370538230747,0.046445674838724374,0.09217251491755742,0.07147060257468416,0.07324759711677499,0.05673538253714236,0.06472392309340391,0.054364298181257056,0.05986912385149399,0.06576956904573496,YP03A,NR,Mixed,2.681679213940462
0.02115878663291976,0.06657146175898782,0.06186658209886177,0.04532396076187112,0.059080980892636574,0.05217650490352964,0.10563149445495879,0.08894789927792296,0.05849848552921472,0.06583747952922071,0.11052776100846541,0.06106642047234547,0.06351657674169595,0.06930126597637233,0.07049433996099702,YP03A,NR,Mixed,2.654601830984239
0.09436389910675569,0.04025017165101589,0.0415027724063813,0.12362344749901147,0.07006102717524107,0.09972819003666933,0.05278672707548148,0.05958929297867924,0.06460518684351663,0.060293691226977426,0.05369478474900601,0.0533070354709506,0.08338102976971164,0.05056235606020314,0.05225038795039905,YP03A,NR,Mixed,2.653953230936924
0.021747333585819435,0.056746358759973935,0.06502175727554897,0.03853864938736844,0.0644675782930909,0.10396622509148858,0.11966043029143557,0.06599678195152396,0.07804121447321027,0.06771358289960475,0.06416405786455316,0.06743056808819271,0.05996929529002641,0.060210145417464125,0.06632602133069875,YP03A,NR,Mixed,2.652094264566532
0.040463837219645936,0.060096646187157855,0.059374781352175346,0.05850382312647691,0.05460698066710821,0.08565370702702305,0.060699332744661424,0.06172418745661775,0.07031433428421836,0.07411671730139212,0.11881370863065491,0.05982486973685372,0.0613787287083583,0.06591280268409294,0.06851554287356314,YP03A,NR,Mixed,2.6790570764299844
0.0991481726959592,0.08424402458592933,0.07217502723161442,0.07063067411449114,0.05800919393500908,0.06882223548160465,0.047261754079226184,0.04487874552941832,0.1204611515404931,0.059314061184728095,0.05850301171497806,0.05433593238959135,0.04259945669228966,0.05698365428963887,0.06263290453502864,YP03A,NR,Mixed,2.66542108094369
0.02325397158621692,0.0746945727151852,0.07339572780299382,0.050461634701555125,0.0667439444236719,0.027089085779027928,0.13280139164604754,0.07124584850820889,0.05081523649556638,0.056971458863726086,0.07254714723700845,0.07181921591745602,0.07476410970803465,0.0815929305492045,0.07180372406609647,YP03A,NR,Mixed,2.639995315720822
0.04459595093901143,0.07360578181314738,0.07132339185987925,0.05348486618207826,0.07344411282788797,0.043061233672237506,0.05678410428849755,0.09065792033950576,0.08720210007276913,0.0637264971430837,0.0723316076705876,0.06535257083304719,0.054672394443019696,0.07356443284481441,0.07619303507043314,YP03A,NR,Mixed,2.6868987342549238
0.05941544672347057,0.054783727701856584,0.0929796915826536,0.037235276362792384,0.05963645918415444,0.0383236645180136,0.059755586308856606,0.06010385809229351,0.04807376202175823,0.055138601355438514,0.060953458752030634,0.1931317669077079,0.059449290142297335,0.06006804944061553,0.06095136090606049,YP03A,NR,Mixed,2.6017892911634197
0.02545839014820676,0.0613902420510932,0.06378901487359115,0.062003329391417665,0.05777618871488791,0.015722956677577348,0.09271629296810212,0.058047589572421364,0.11155716739425378,0.05099548228306733,0.06315877326684968,0.07166811609764125,0.06528115196485954,0.059293016756478314,0.14114228783955268,YP03A,NR,Mixed,2.610284708950599
0.024711677853504335,0.07094486194567971,0.06562952330746259,0.07433622400640666,0.06703432353901151,0.02787053026382767,0.10849025016099859,0.07292284789152385,0.0518797619664493,0.05928365038032685,0.07765068320370959,0.08020513163891865,0.0755340702904405,0.06997981077441554,0.0735266527773246,YP03A,NR,Mixed,2.6589326798866946
0.07113876098736589,0.06119382993499702,0.061940628512942415,0.053695664619866086,0.1045122056784865,0.09146845146193998,0.05340327323916911,0.054257214284525505,0.0741522807762433,0.050507742963221906,0.05447454515041022,0.06490590128825084,0.08836637984030046,0.05679468568665511,0.05918843557562566,YP03A,NR,Mixed,2.6820610033914662
0.059518433487652345,0.05384734836130617,0.04869138649533162,0.052953157267036775,0.046428514212094804,0.1255419228888822,0.07598196625583221,0.10516344275186743,0.06335555587100239,0.07161046067936677,0.0711773601364804,0.04320650707915327,0.044948456525170634,0.08056425063818724,0.05701123735063559,YP03A,NR,Mixed,2.6568262873934305
0.07126205875032741,0.04530711839440982,0.048454019816298016,0.06085588789733635,0.039497335005149355,0.10123342789982344,0.070528104657962,0.10598781775948811,0.0618854306715182,0.09952877933542208,0.09239176812975093,0.046870329782146454,0.04015513120553556,0.06437137322728943,0.05167141746754294,YP03A,NR,Mixed,2.6539505523957296
0.020601403038141897,0.06230840589762966,0.06906236123982243,0.06270486078500422,0.06529287300254279,0.03700603057445866,0.06014961442853687,0.06604053978785578,0.05001124223547314,0.05585398179184593,0.11089710632237472,0.07262253102943493,0.1256052640841014,0.06982748832981145,0.07201629745296616,YP03A,NR,Mixed,2.6410663926631517
0.09269341509425674,0.04346442535789959,0.048541731492869084,0.08566649206531898,0.11781797394019763,0.1217715737689648,0.06109277170878796,0.04058305991293156,0.046661067354258595,0.04706155583817117,0.06900493365506458,0.047344167598294074,0.08550524012006325,0.04200101560588699,0.050790576487035,YP03A,NR,Mixed,2.633841768334915
0.034442402988900014,0.051982537189086804,0.054811671174465386,0.06976260361508281,0.0744478718615243,0.11344415992681182,0.04051093428222777,0.06346407027964968,0.07438690946787133,0.08753254524125452,0.0511421959876147,0.10820910175696696,0.07220814613407575,0.045655777155411505,0.05799907293905669,YP03A,NR,Mixed,2.6548285051329175
0.04782323960239534,0.03717978204379734,0.04109811597867721,0.0659899083292795,0.07568113359373782,0.07393848293562258,0.11400502245599661,0.11656434010057497,0.03930700257428616,0.10140930928150092,0.05432216207420268,0.04427477367201637,0.06872333814788711,0.07659789979689077,0.04308548941313458,YP03A,NR,Mixed,2.6362085222295923
0.09307251336133981,0.09813839225899919,0.06961164857473556,0.04213140491443373,0.10788168969119295,0.016579144929930113,0.06484149152322724,0.051581887500900786,0.06023321129036113,0.04911584349280686,0.06297035876519788,0.06379879498369724,0.08550890133977353,0.061637186551801865,0.07289753082160211,YP03A,NR,Mixed,2.646101674308431
0.07178937543214953,0.045682034407394975,0.05632182456331265,0.19069040041678045,0.04114690202706056,0.10666803976164718,0.05172536259261844,0.049221470928040495,0.06667517362698194,0.0652186630931216,0.0768988080614298,0.06329039608427361,0.03716192747304574,0.032810644437878754,0.044698977094264264,YP03A,NR,Mixed,2.583454268657548
0.04769154846521768,0.06534344041018947,0.06783463847951361,0.06090252608767583,0.04233958992209956,0.06529709802393034,0.06253357836520432,0.04420214808146047,0.1130238662319144,0.0786103704367622,0.039510556768299114,0.09655515528506776,0.05455312681991814,0.03812190877341181,0.12348044784933512,YP03A,NR,Mixed,2.640827874884471
0.018747475576559237,0.10235334361879077,0.06097099770611632,0.03715397741820356,0.05339251854946699,0.04894325609237921,0.14626422683823787,0.08115650935149932,0.038116314783101665,0.11556468430007204,0.05636145207303934,0.06822308144772865,0.06080672760254346,0.05203183153932851,0.05991360310293319,YP03A,NR,Mixed,2.6017306576595454
0.07274797269950903,0.06674936470488511,0.07028422394641368,0.05640367458963128,0.11696868394924462,0.05158143595646535,0.08270244677494033,0.037466352595324846,0.07610128795363195,0.05498456799553742,0.07058618078248358,0.05403264312113585,0.055601081176950166,0.07187555187787074,0.061914531875976016,YP03A,NR,Mixed,2.67567306205326
0.0676525986854808,0.053584559033149015,0.09994446245320526,0.09658106298596995,0.06425651358661101,0.07264178014710017,0.07013033252924605,0.05979134311941048,0.07909430613758989,0.06781190209964853,0.05466702736498181,0.04478663656659579,0.04635616933473817,0.042393328589814656,0.08030797736645838,YP03A,NR,Mixed,2.6766543549334223
0.10796824296570733,0.08437199398134948,0.07709509348335203,0.06140339503541561,0.05926820132015981,0.04754493899778993,0.07476793928819937,0.05107444668386893,0.08377368173835145,0.060014389241534176,0.09607336690159765,0.04714826903187713,0.039459058586903385,0.05568142007725287,0.054355562666640794,YP03A,NR,Mixed,2.6682616970524395
0.06469591480617971,0.07992404365767132,0.06409347054615076,0.03647712652741643,0.05613063383295286,0.10883552203916949,0.05915516300023302,0.08610087695104941,0.0544286861155493,0.0762110538930467,0.053632457854560604,0.06861525842772549,0.07710381104317048,0.05237639888305287,0.06221958242207158,YP03A,NR,Mixed,2.677621694989288
0.07573085303604384,0.05049398129471603,0.07865413100429546,0.04922936366951677,0.08731087662755221,0.09066679036539754,0.0780445242353475,0.06261270431903661,0.11008212087501118,0.0644801514727586,0.04780138126943575,0.05541991401738525,0.0483333588783009,0.048895481225918754,0.05224436770928353,YP03A,NR,Mixed,2.6710647976828765
0.07544720834551334,0.1293146645522713,0.05732535578152043,0.07297383452711524,0.07013390366226263,0.07986394634011044,0.056388359281719244,0.05273873740600229,0.054405214939554435,0.047749172382655455,0.05755993808366182,0.06373158217463983,0.05861056642949137,0.06032055656924482,0.0634369595242375,YP03A,NR,Mixed,2.6739665961793126
0.1269957049513472,0.06938824370707879,0.05264168882658726,0.08998920433500088,0.07475938411885645,0.049829982142355775,0.051421827243199755,0.04428751312168929,0.0688364810670608,0.07291247402968763,0.06652793018120297,0.05402223788641684,0.06775814206371364,0.051853853052127266,0.05877533327367542,YP03A,NR,Mixed,2.6683743295057822
0.07390624119928518,0.06244143193759324,0.05902419499616808,0.04610601737604503,0.060570422849176436,0.038196560807141,0.07031676289478665,0.053389921752439895,0.07467180071751331,0.07044861673246218,0.05905318771584749,0.14132375977739228,0.07211032278138595,0.05371122452738864,0.0647295339353746,YP03A,NR,Mixed,2.660377204731861
0.08864635103159788,0.05549014287157064,0.09682424897548805,0.03838976218044813,0.05986215598687987,0.07917303843407422,0.12459056101614491,0.07117419769538062,0.047726409980853965,0.06895440697065275,0.05284493964901149,0.059258152695046716,0.0513440869910802,0.05363777403323631,0.05208377148853428,YP03A,NR,Mixed,2.6591054418969864
0.10802605260097232,0.05238288692097286,0.04557495638616666,0.15307010078625777,0.05858918216146433,0.07225358103126354,0.03764276241789559,0.06941636261173999,0.04586025383336341,0.056870950283310344,0.08498536123992313,0.06884266171655902,0.05814291400477403,0.04139660697772498,0.04694536702761226,YP03A,NR,Mixed,2.626601823479093
0.059406165500447645,0.0624513427995668,0.05783055311014138,0.11032575891541944,0.056131875215281866,0.0419216302220698,0.06309040122240196,0.05713650238714176,0.04730823950478213,0.04786622395654068,0.16271408579709845,0.05969352139406202,0.05655879689314445,0.05842607533090457,0.05913882775099723,YP03A,NR,Mixed,2.6306092519502964
0.06412015172923734,0.09040265424629343,0.110534855764689,0.10079740343632845,0.04878831740094013,0.07539872955950078,0.038941119461739296,0.04279313890599847,0.085183175700285,0.06772724878062271,0.06159945785398606,0.05413923899258925,0.06638900710346797,0.04259917941621546,0.05058632164810659,YP03A,NR,Mixed,2.6588242710008303
0.014175551310239377,0.047400222312669334,0.0732964136951036,0.058619924319638465,0.050885054821326124,0.0371499894271507,0.1215766877495148,0.11393146578565323,0.044273966960936544,0.11860122914082234,0.11440513531257523,0.05626224398724644,0.04532769126378231,0.05027771744864853,0.05381670646469293,YP03A,NR,Mixed,2.588879905422025
0.05054148883529073,0.04792501118599982,0.05214093051439502,0.047895744890020575,0.05049623080076149,0.07185201400422492,0.06412371398155498,0.1423180297282093,0.06313571293382562,0.09699834738456724,0.07039122316167816,0.05096122796010229,0.056623897145290376,0.07986563563532177,0.054730791838757724,YP03A,NR,Mixed,2.6522693946839753
0.09604298611134329,0.05728470073112069,0.05519545322294728,0.08269762685197499,0.06498267957582086,0.09951404647237787,0.07461199753275398,0.05336071786263231,0.03885737406061971,0.07417388121117353,0.08783254149487163,0.06010639815683172,0.0496434350891832,0.04946403384936329,0.056232127776985615,YP03A,NR,Mixed,2.6735934817921105
0.0675421017865124,0.06619698827265368,0.0654289144267998,0.08689751612438881,0.044477400823822184,0.08370773978498985,0.04587015622541273,0.06318768175686593,0.08331002879636529,0.061560410754351216,0.04339169251131355,0.039996647978249936,0.1326855517732504,0.06646879101047591,0.04927837797454812,YP03A,NR,Mixed,2.6544907152493837
0.07123893064922641,0.055168118977133765,0.09587304599795379,0.06009012898166934,0.11948706954090418,0.10403667239629512,0.055384685715234534,0.047023841335962116,0.050965206989703894,0.07801988008100941,0.06401843646192781,0.051133905124222105,0.04985214524111257,0.04393211020872234,0.05377582229892291,YP03A,NR,Mixed,2.6577816165254653
